id,constituency_code,candidate_name,uid,candidate_rank,election_date,election_type,contest_status,assembly,province,constituency_number,constituency_name,voter_reg,votes_polled,turnout,turnout_calc,valid_votes,valid_calc,votes_disq,candidate_party,candidate_votes,candidate_share,outcome,found_initially,key,match
7605,PS-83,Ali Muhammad Gadehi,11340,14,2018-07-25,General Election,Contested,Provincial,Sindh,83,Dadu-I,196683,96414,0.4902,0.490199966443465,92113,92113,4348,Pakistan Rah-e-Haq Party,46,4.99386622952243e-4,Loss,TRUE,uuid:13a374e1-77d6-478c-93d1-8ddb15f92bae,uid
7606,PS-83,Moulla Bux Leghari,11349,15,2018-07-25,General Election,Contested,Provincial,Sindh,83,Dadu-I,196683,96414,0.4902,0.490199966443465,92113,92113,4348,All Pakistan Muslim League,30,3.25686928012333e-4,Loss,TRUE,uuid:83c534dc-0081-4feb-900f-7c6a8279b8b0,uid
7607,PS-83,Khursheed Ahmed Khoharo,11348,16,2018-07-25,General Election,Contested,Provincial,Sindh,83,Dadu-I,196683,96414,0.4902,0.490199966443465,92113,92113,4348,Independent,7,7.5993616536211e-5,Loss,TRUE,uuid:f9592534-7a42-4603-a797-1e1ae6e92112,uid
7608,PP-84,Muhammad Waris Shad,09285,1,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Pakistan Muslim League (N),66775,0.418956733423681,Win,FALSE,uuid:fb854a81-97c9-412f-a371-5c858e1bd407,fuzzy
7609,PS-84,Fayaz Ali Butt,11357,1,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Pakistan Peoples Party Parliamentarians,42226,0.483367293207262,Win,TRUE,uuid:5a4c79d3-0b3c-44cc-9809-9f2ed77118fa,uid
7610,PK-84,Muhammad Zahoor,05277,1,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Pakistan Tehreek-e-Insaf,10171,0.318920105355575,Win,TRUE,uuid:a23e1083-4029-41d5-be44-127451eaf4e4,uid
7611,PP-84,Sardar Shujah Muhammad Khan,09287,2,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Pakistan Tehreek-e-Insaf,60288,0.37825628670381,Loss,TRUE,uuid:46a69aca-ef7d-4b47-949f-97412123e8fd,uid
7612,PS-84,Sadaqat Ali Jatoi,11366,2,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Pakistan Tehreek-e-Insaf,40362,0.462029808374734,Loss,TRUE,uuid:53bc7f75-53ea-4f2b-8868-0c936b85293d,uid
7613,PK-84,Jehan Zeb,05273,2,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Muttahida Majlis-e-Amal Pakistan,7915,0.248181362097078,Loss,TRUE,uuid:fbbeb2b2-6ef1-41c3-bcce-26bb50ec0fb0,uid
7614,PP-84,Hafiz Sher Muhammad Sialvi,09279,3,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Tehreek-e-Labbaik Pakistan,12346,0.0774607237865783,Loss,TRUE,uuid:5862dd45-c191-4fee-b193-589bb573109a,uid
7615,PS-84,Zubair Ahmed Bhurt,11369,3,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,2149,0.0245999221593901,Loss,TRUE,uuid:137de027-f951-4caa-9de5-726c338ea3ca,uid
7616,PK-84,Syed Haider Ali Shah,05282,3,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Awami National Party,5585,0.175122287721059,Loss,TRUE,uuid:872cc699-5783-4f74-8bf5-9a8b72b65a3d,uid
7617,PP-84,Rana Khalid Mehmood,09286,4,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Independent,10796,0.06773578276364,Loss,TRUE,uuid:7a010827-3c3a-4637-90ae-f7290875e172,uid
7618,PS-84,Dost Muhammad Khan,11356,4,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,1413,0.0161748208521257,Loss,FALSE,uuid:1afc8923-8af2-4d50-b7b3-1525b9416cf6,uid
7619,PK-84,Adam Khan,05261,4,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,3278,0.102784397341026,Loss,TRUE,uuid:e1089f28-ce5f-45a3-b800-696eefcd8a5e,uid
7620,PP-84,Muhammad Waris,09284,5,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Muttahida Majlis-e-Amal Pakistan,4856,0.0304672991015409,Loss,FALSE,uuid:4ea3d778-f963-417d-801a-d80cba1577a0,fuzzy
7621,PS-84,Muhammad Masood Panhwer,11363,5,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Muttahida Majlis-e-Amal Pakistan,317,0.00362874607935163,Loss,FALSE,uuid:739f2062-6ea1-4265-b17e-cd53a2d50f4f,fuzzy
7622,PK-84,Shahzad Khan,05280,5,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,2225,0.0697667126552113,Loss,TRUE,uuid:ee07dc25-61cd-455b-bad6-83398ce836c5,uid
7623,PP-84,Muhammad Imran Farooq,09282,6,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Independent,1731,0.0108605631681976,Loss,FALSE,uuid:5af14d4e-c908-47f5-a34c-a444e5cf6685,fuzzy
7624,PS-84,Adul Rahem Chandio,11355,6,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,271,0.00310217724764761,Loss,TRUE,uuid:46df1322-7090-47a1-b41e-e9fac3058112,uid
7625,PK-84,Rangeen Khan,05278,6,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,895,0.0280634641916468,Loss,TRUE,uuid:7b011036-bfa3-4ba1-bae6-894ac7173c64,uid
7626,PP-84,Muhammad Anwar Khan,09280,7,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Pakistan Peoples Party Parliamentarians,1365,0.00856422225568438,Loss,FALSE,uuid:0a00ffcd-b280-4399-9cf3-8dcc13b99335,fuzzy
7627,PS-84,Abid Ali Chandio,11354,7,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,123,0.0014079992673825,Loss,TRUE,uuid:4b6b1c50-b0f3-4fd5-bc66-0b0723000763,uid
7628,PK-84,Afrasiyab,05262,7,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,805,0.0252414398595259,Loss,TRUE,uuid:a5195b90-2786-49fd-9aae-ff9779a00f91,uid
7629,PP-84,Muhammad Hasnain,09281,8,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Independent,1024,0.00642473523063796,Loss,FALSE,uuid:5e424486-aaf1-482d-a069-b98ce6229428,fuzzy
7630,PS-84,Imtiaz Ali Butt,11358,8,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,98,0.00112182055449987,Loss,TRUE,uuid:de74f227-8e2c-4a5e-bb61-cc3b20ade85b,uid
7631,PK-84,Hidayat ur Rehman,05270,8,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,249,0.00780760065220118,Loss,TRUE,uuid:5c38b872-77e0-44fd-acad-298d6b87230b,uid
7632,PP-84,Muhammad Moazzam Sher,09283,9,2018-07-25,General Election,Contested,Provincial,Punjab,84,Khushab-III,267858,165264,0.0617,0.616983625652398,159384,159384,6321,Independent,203,0.00127365356622999,Loss,FALSE,uuid:29e3b9ac-e353-46d5-ac6d-03f94e831e96,fuzzy
7633,PS-84,Sikander Ali Sodher,11368,9,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Sindh United Party,90,0.00103024336637744,Loss,TRUE,uuid:f5aeb223-b866-4326-8d8f-4657af1607c6,uid
7634,PK-84,Ghazi Jan,05267,9,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Pakistan Peoples Party Parliamentarians,186,0.00583218361971654,Loss,TRUE,uuid:e10c2ef8-1ac0-4575-9ba5-c3fd1763458d,uid
7635,PS-84,Nabi Bux Jatoi,11364,10,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,85,9.73007623800911e-4,Loss,TRUE,uuid:a81d1e73-2832-4b87-b6e6-52b14c653212,uid
7636,PK-84,Fazal Akbar,05266,10,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,149,0.00467201806095573,Loss,TRUE,uuid:3601d207-2af7-4604-8a79-0d245334b1dc,uid
7637,PS-84,Meharab khan Lakhir,11362,11,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,69,7.89853247556034e-4,Loss,TRUE,uuid:a8c8c609-4dd8-4263-a167-d4b3efa29ee2,uid
7638,PK-84,Akhtar Munir Bangash,05263,11,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,106,0.00332371754672018,Loss,TRUE,uuid:48450737-07cf-4f20-9e2d-35b5e29b73f2,uid
7639,PS-84,Roshan Ali Khaskheli,11365,12,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,68,7.78406099040729e-4,Loss,TRUE,uuid:63d8bae9-76d7-4e60-99e4-4c3fb4dab5e2,uid
7640,PK-84,Muhammad Abdullah,05275,12,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,62,0.00194406120657218,Loss,TRUE,uuid:be5130a8-50bb-4f5b-a8f2-680b7fbc3be5,uid
7641,PS-84,Meer Attaullah Khan Brohi,11361,13,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,34,3.89203049520365e-4,Loss,TRUE,uuid:b462ab75-c4a1-418d-9362-dcb12bfecb33,uid
7642,PK-84,Irshad Nabi Bangash,05272,13,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,55,0.001724570425185,Loss,TRUE,uuid:7e8b38cc-880c-4269-9f3d-2da870fef3da,uid
7643,PS-84,Saleem Akhter Khaskheli,11367,14,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,27,3.09073009913231e-4,Loss,TRUE,uuid:9438fe54-2d02-4913-9f4e-fba97e82a047,uid
7644,PK-84,Shama Jan,05281,14,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,44,0.001379656340148,Loss,TRUE,uuid:28eaa143-bcb9-426c-893a-d8353e3a53a3,uid
7645,PS-84,Iqbal Ahmed,11359,15,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Independent,16,1.83154376244877e-4,Loss,TRUE,uuid:dfbbaced-7fe2-47c2-8035-53e3e127c7e0,uid
7646,PK-84,Said Janan,05279,15,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,43,0.00134830051423554,Loss,TRUE,uuid:8e2cb627-16ca-4a97-a6d6-0adb77145520,uid
7647,PS-84,Manzoor Ahmed Chandio,11360,16,2018-07-25,General Election,Contested,Provincial,Sindh,84,Dadu-II,176906,91974,0.5199,0.51990322544176,87358,87358,4645,Pakistan Rah-e-Haq Party,10,1.14471485153048e-4,Loss,TRUE,uuid:5441d3a9-be90-4a69-a1a8-860463a4769f,uid
7648,PK-84,Hussain Jalali,05271,16,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,20,6.27116518249091e-4,Loss,TRUE,uuid:4fcbc249-c909-4be5-905d-1ecbc1ef3aa8,uid
7649,PK-84,Hameed Shah,05269,17,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,19,5.95760692336636e-4,Loss,TRUE,uuid:3f779959-d4ea-4b05-81ae-efa4960ee3c1,uid
7650,PK-84,Malak Waheed Khan,05274,18,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Pakistan Muslim League (N),18,5.64404866424182e-4,Loss,TRUE,uuid:6d5e3c3e-4fff-42ec-a01f-254c93b44ac0,uid
7651,PK-84,Zaman Noor Bangash,05283,18,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,18,5.64404866424182e-4,Loss,TRUE,uuid:0ae7e224-6c03-4bf0-9596-20c1d380e320,uid
7652,PK-84,Aman Ullah Khan,05265,19,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,16,5.01693214599273e-4,Loss,TRUE,uuid:fa0c7c01-8b77-4fa3-8753-08c52df6d131,uid
7653,PK-84,aman ullah,05264,20,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,14,4.38981562774363e-4,Loss,TRUE,uuid:0d873f53-775d-492b-8e8d-09badc44e3fe,uid
7654,PK-84,Gulab Sher,05268,21,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,12,3.76269910949454e-4,Loss,TRUE,uuid:3957472b-c872-44b8-874d-72a9ea0b2d85,uid
7655,PK-84,Muhammad Asghar Khan,05276,22,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,84,Hangu-II,127946,33359,0.2607,0.260727181779813,31892,31892,1682,Independent,7,2.19490781387182e-4,Loss,TRUE,uuid:c6dbb7ea-2d0f-4a5b-a6ff-316a6f08f0c6,uid
7656,PP-85,ABDUL REHMAN KHAN,09289,1,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Pakistan Tehreek-e-Insaf,76122,0.615241620664851,Win,TRUE,uuid:efa1c1e2-dbbd-4bb4-b8c8-9c26f786a9e9,uid
7657,PS-85,Pir Mujeeb ul Haq,11385,1,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Pakistan Peoples Party Parliamentarians,47393,0.583391804227138,Win,FALSE,NA,NA
7658,PK-85,MIAN NISAR GUL,05288,1,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Muttahida Majlis-e-Amal Pakistan,30253,0.301802655600004,Win,FALSE,NA,NA
7659,PP-85,AMAT ULLAH KHAN,09290,2,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Pakistan Muslim League (N),35370,0.285871313456238,Loss,TRUE,uuid:55ddea94-5d5e-430b-b5b6-849e286b87b3,uid
7660,PS-85,Ashique Ali  Zounr,11375,2,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Pakistan Tehreek-e-Insaf,26795,0.329837389366914,Loss,TRUE,uuid:42f4dce9-a638-4f7d-bb38-e3f37306c4da,uid
7661,PK-85,FARID KHAN TOOFAN,05285,2,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Pakistan Tehreek-e-Insaf,28879,0.288095689388574,Loss,TRUE,uuid:f3fa62d6-b321-47ea-857e-ac29c8846e50,uid
7662,PP-85,MUHAMMAD KHAN,09295,3,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Tehreek-e-Labbaik Pakistan,4317,0.0348913333387215,Loss,TRUE,uuid:68cfb70a-45b8-4671-8767-d989f3807003,uid
7663,PS-85,Asif Nawaz,11376,3,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Independent,2698,0.0332114676809828,Loss,TRUE,uuid:f36274b5-1391-4452-b4e4-0c6a11f399e3,uid
7664,PK-85,JAVED IQBAL,05286,3,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Independent,23122,0.230664099520156,Loss,TRUE,uuid:826b4131-281d-44a7-a72a-31b1294a539a,uid
7665,PP-85,MUHAMMAD ARIF,09293,4,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Muttahida Majlis-e-Amal Pakistan,2730,0.022064706975842,Loss,TRUE,uuid:ded7acde-1db6-44c1-bd9d-057afce93527,uid
7666,PS-85,Haji Khan Surhio,11381,4,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Independent,1378,0.0169627140342455,Loss,TRUE,uuid:f4adf8e7-0ac6-4178-b75c-ed7f2f7ce85f,uid
7667,PK-85,MUHAMMAD KHURSHEED,05290,4,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Awami National Party,14003,0.139693339052883,Loss,TRUE,uuid:3cf0306b-49f0-4f51-8e38-2a286693e815,uid
7668,PP-85,SOHARA KHAN,09297,5,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Independent,2144,0.0173284731707711,Loss,TRUE,uuid:504cdfa3-c8dc-4244-8458-4094ea896e21,uid
7669,PS-85,Safia,11386,5,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Independent,1208,0.0148700715191354,Loss,TRUE,uuid:7ff91210-2de2-4f17-8512-dd50fc885285,uid
7670,PK-85,MUHAMMAD KHAN,05289,5,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Independent,2029,0.0202412186630221,Loss,TRUE,uuid:572a001e-a199-49e9-b1a9-806cac10bdb4,uid
7671,PP-85,ABDUL KARIM KHAN NIAZI,09288,6,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Independent,1316,0.0106363202857905,Loss,TRUE,uuid:e9b9df9f-c225-4529-8af9-ac90bab67db9,uid
7672,PS-85,Sayed Fida Hussain Kazmi,11389,6,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Muttahida Majlis-e-Amal Pakistan,793,0.00976156184989598,Loss,TRUE,uuid:5150a8a1-2c90-40cd-b747-4b8016551e14,uid
7673,PK-85,MUHAMMAD ZAMAN KHATTAK,05292,6,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Pakistan Peoples Party Parliamentarians,1059,0.0105645394599016,Loss,TRUE,uuid:937126d5-4d2b-4d8b-8050-1d08435f818f,uid
7674,PP-85,Muhammad Khalid Khan,09294,7,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Independent,611,0.00493829156125987,Loss,TRUE,uuid:90c69541-c526-450f-bbf7-e2bca5dd8629,uid
7675,PS-85,Ali Muhammad Jamali,11371,7,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Pakistan Peoples Party (Shaheed Bhutto),289,0.00355749227568719,Loss,TRUE,uuid:16871b5d-a1ec-45e5-bd33-af87f8bad465,uid
7676,PK-85,AKHTER ALI,05284,7,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Independent,295,0.00294290759270159,Loss,TRUE,uuid:b7d297ef-4395-4504-846f-8d264956051f,uid
7677,PP-85,MUHAMMAD NOUMAN,09296,8,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Independent,472,0.00381485043684887,Loss,TRUE,uuid:e86a3068-70f7-4574-ac07-bf46fa4d3996,uid
7678,PS-85,Ghulam Qadir Solangi,11380,8,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Tabdeeli Pasand Party Pakistan,108,0.0013294434801876,Loss,TRUE,uuid:4a03596b-68ca-4d9f-84ea-0026c6031274,uid
7679,PK-85,SHEHRE YAR AKHTAR,05294,8,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Independent,218,0.00217475883121677,Loss,TRUE,uuid:15749613-3971-4c39-abaf-7561d249b5d3,uid
7680,PP-85,ASAD HASSAN KHAN,09291,9,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Independent,471,0.00380676812660131,Loss,TRUE,uuid:d7e0fde7-a60e-4d6b-9aed-0b0d7484d5cb,uid
7681,PS-85,Arz Muhammad,11374,9,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Pak Sarzameen Party,85,0.00104632125755505,Loss,TRUE,uuid:2df4ffb7-4333-4f9c-b3d6-9616005ce3f5,uid
7682,PK-85,MUHAMMAD RAUF AZHAR,05291,9,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Independent,182,0.00181562434532776,Loss,TRUE,uuid:9d11222f-ac0b-40e6-ba07-ebd37c3b2cfb,uid
7683,PP-85,HAJI MUHAMMAD PERVEZ,09292,10,2018-07-25,General Election,Contested,Provincial,Punjab,85,Mianwali-I,233431,126699,0.5428,0.542768526888031,123727,123727,4338,Independent,174,0.00140632198307564,Loss,TRUE,uuid:453a4761-ec02-44dc-a370-c9f75b04b1ea,uid
7684,PS-85,Mir Jan Muhammad Khan,11383,10,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Independent,79,9.72463286433522e-4,Loss,TRUE,uuid:9144ed85-00ea-4af3-8650-d3c82681edc7,uid
7685,PK-85,SAJJAD PERVAIZ,05293,10,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,85,Karak-I,214654,102810,0.0478,0.478956832856597,100241,100241,3704,Independent,151,0.00150636964914556,Loss,TRUE,uuid:b841d4e7-73f2-40e7-becd-0fbf745277bd,uid
7686,PS-85,Abdullah Khan Baloch,11370,11,2018-07-25,General Election,Contested,Provincial,Sindh,85,Dadu-III,180092,85329,0.4738,0.473807831552762,81237,81237,4135,Independent,74,9.10914977165577e-4,Loss,TRUE,uuid:6f8a5295-11ad-473e-a569-ba9cc3103405,uid
