key,Enum_name,Type_Seat,Const_Number,UID,Candidate_Name,motor_cost,Motor Number
uuid:1dbbdaaf-2ea1-4f04-8ee6-78cdf0df3af9,Haider,PS,17,10239,Ghuhram Khan,-99,0
uuid:38dd14d4-1f18-44e2-9692-d6f7a2171b16,Haider,PS,17,10242,Jibran Ali,-99,0
uuid:6a6aa1bf-a98c-4ce2-85c3-af0b416c2513,Haider,PS,17,10244,M. Bakhsh Bux,-99,0
uuid:cdb6fbce-2566-4a46-adde-64bf3684c4ff,Haider,PS,17,10247,Najam Uddin Abro,-99,0
uuid:17ba67da-b39d-4d26-8b20-38395a75d14b,Haider,PS,17,10248,Nawabzada Rehan Chandio,-99,0
uuid:a6acbfbf-a943-4a7c-be8a-3645d55b9837,Haider,PS,17,10249,Niaz Ali Kalhoro,-99,0
uuid:a8b67a2d-b064-4c1f-aebc-42afdb695166,Haider,PS,17,10251,Rasool Bux,-99,0
uuid:fa2ffc4d-f1f3-466e-89ed-eca646f56d0c,Haider,PS,17,10253,Seengar Ali,-99,0
uuid:f39e879e-17c8-45ea-8620-1498e4ec80db,Haider,PS,17,10254,Syed Noor Muhammed Shah,-99,0
uuid:6f152532-3302-48e4-98e2-b10c646cc13d,Haider,PS,17,10255,Tharo Khan,-99,0
uuid:63abbf2b-98ed-4beb-bc8e-40e7170dc50b,Haider,PS,17,10256,Zameer Ali Mugri,-99,0
uuid:309831d1-fd0d-4ceb-a0b5-1b1e697f5711,Haider,PS,19,-9999,Muhmmad,-99,0
uuid:61e989d4-8f92-4ff7-8f4f-06df2b446740,Haider,PS,19,-9999,Sada Hussain,-99,0
uuid:e5d25b62-629c-426a-a718-6e8b680b0035,Haider,PS,19,10268,Abdul Ghafoor,-99,0
uuid:a5dba5f5-58ec-409a-8ab7-d347cbbfb085,Haider,PS,19,10274,Mian Abdul Malik,-99,0
uuid:e0da17f3-14df-48b2-9a9a-a1ce5b2c3818,Haider,PS,19,10275,Main Shafiq Ahmad,-99,0
uuid:a5d74eb6-f02a-4d80-8f98-fc6cc3b02e62,Haider,PS,19,10277,Raheem Bux Korai,-99,0
uuid:bc092492-675b-4984-a1c7-c98b700565e9,Haider,PS,19,10278,Sarang Khan,-99,0
uuid:40788a67-e322-44ca-958b-5b411625b595,Haider,PS,20,-9999,Kamil,-99,0
uuid:97a38df2-4f91-47a9-aa46-61daea611f70,Haider,PS,20,10297,Ali Muhammad Khan Mahar,-99,0
uuid:910c3e04-38f4-46b1-8df0-49175292d7cf,Haider,PS,20,10298,Ali Murad,-99,0
uuid:63bf8b3d-5cc9-46d6-95eb-7899c746a448,Haider,PS,20,10301,Meerkhan,-99,0
uuid:69dee17e-79eb-4578-baf7-28dcc17110e7,Haider,PS,20,10302,M Ishaq Legari,-99,0
uuid:e359a40f-a119-4ba1-88ca-ab3f1d8d3bb8,Qandeel Arzu,PS,21,-9999,Muhammad Yaseen,-99,0
uuid:d976016c-f2e0-4f93-aa2e-168d355175f1,Qandeel Arzu,PS,21,-9999,Shafi Muhammad,0,0
uuid:f3320659-b1a3-4ba6-bec7-5357c5bdd7f8,Qandeel Arzu,PS,21,10303,Abdul Razaq,0,0
uuid:8d8bd31e-b0c1-4398-b757-ab3f53b66957,Qandeel Arzu,PS,21,10304,Ahsan Ali Mirani,-99,0
uuid:98bfb0ff-79f9-4bbc-ac2c-8d3da80fd729,Qandeel Arzu,PS,21,10305,Ali Muhammad Khan Mahar,-99,0
uuid:2d970cb8-e87a-4069-bdc1-84bf28afc980,Qandeel Arzu,PS,21,10307,Gul Muhammad,-99,0
uuid:0f6f5126-2b84-4492-ae39-2957b526b2fc,Qandeel Arzu,PS,21,10310,Jam Saifullah,-99,0
uuid:e5940d9f-f561-4896-9bf4-20dc05f50879,Qandeel Arzu,PS,21,10311,Lal Bux,0,0
uuid:78e90e4d-ad88-4025-b9f5-5a8dfc83a065,Qandeel Arzu,PS,21,10312,Mai Irshad,0,0
uuid:31181e9c-de42-4fa2-a866-efde8a0345fe,Qandeel Arzu,PS,21,10314,Munir Ahmad,-99,0
uuid:d7ddd46f-082a-4bfd-84da-7fe22a6d51eb,Qandeel Arzu,PS,21,10315,Munawar Ali,-99,0
uuid:52cd30aa-71fe-4350-ba79-807aef313d1b,Qandeel Arzu,PS,21,10316,Saifullah Bhangar,-99,0
uuid:97735c3e-6e51-4132-9fdc-c3b08b9fc704,Sherose Nadeem,PS,22,-9999,Amdad Ali Billu,0,0
uuid:a5a12d3d-c97a-41b2-a6c7-da37eed6fccc,Sherose Nadeem,PS,22,-9999,Amdadullah,0,0
uuid:3b729f7a-de17-4f10-a2bf-1bbe821e97ae,Sherose Nadeem,PS,22,-9999,Gulam Saifullah Khan,-99,0
uuid:591bbbcb-e8ff-49e6-88b3-add415d4732a,Sherose Nadeem,PS,22,-9999,Habibullah Sadiqu,0,0
uuid:4ed78515-dda0-40c5-8b18-dbb1cc38fd07,Sherose Nadeem,PS,22,-9999,Jam Asif Razzak Khan,-99,0
uuid:abbb43b1-9e95-4fe9-89a1-e9bf9e9743e8,Sherose Nadeem,PS,22,-9999,Jamal Abdul Nasir,0,0
uuid:6184f3cc-1620-4cfb-9b93-3f3b0937f59c,Sherose Nadeem,PS,22,-9999,Liaqat Ali,0,0
uuid:52544233-50d7-4982-902e-27c42bcecb01,Sherose Nadeem,PS,22,-9999,Mohammad Hayat,0,0
uuid:235acb7a-0fd7-418b-930e-189e95475023,Sherose Nadeem,PS,22,-9999,Mohsin Hussian,0,0
uuid:36fb53c8-5445-4e39-be16-885841a1b1cc,Sherose Nadeem,PS,22,-9999,Muhammad Mubeen,0,0
uuid:f5951228-c7dc-4ca3-aebe-c46413db1b8f,Sherose Nadeem,PS,22,-9999,Muhammed Salah,0,0
uuid:2e8d1e05-1b4f-47b0-9cc1-421a5f7204d8,Sherose Nadeem,PS,22,-9999,Syed Kumail,0,0
uuid:bac0c8d8-d862-43fd-801e-df250c049df6,Sherose Nadeem,PS,23,-9999,Arz Muhammad,-99,0
uuid:644f6f58-c57f-4ce7-9c89-3033232d37b9,Sherose Nadeem,PS,23,-9999,Deen Muhammed,0,0
uuid:463e6573-b480-44cd-acfa-dd988a27aa57,Sherose Nadeem,PS,23,-9999,Gul Dad Khan,-99,0
uuid:21e4b798-4272-428a-b2a6-e68c1968abab,Sherose Nadeem,PS,23,-9999,Inayatullah,-99,0
uuid:61475803-b4b1-4d91-b26e-97804c8ca5aa,Sherose Nadeem,PS,23,-9999,Muhammed Aslam,-99,0
uuid:9d49803a-41c0-47ea-ae3b-d997b5db6d15,Sherose Nadeem,PS,23,-9999,Muhammed Qasim,-99,0
uuid:5d2811bf-f678-4900-a37d-45dc713f182a,Sherose Nadeem,PS,23,-9999,Sayed Zeerak Shah,-99,0
uuid:d14d19e7-cdca-47a4-92bf-1d8bb93f65c2,Sherose Nadeem,PS,23,10334,Syed Kumail Hyder,0,0
uuid:60c471ef-7b6e-41b3-b5c5-62baf9e84a17,Sherose Nadeem,PS,23,10336,Azizullah,0,0
uuid:0c7e6aef-ccd5-4af6-81f7-254d30fc0773,Sherose Nadeem,PS,23,10338,Muhammad Ali,-99,0
uuid:8d35fc8d-6282-4555-8692-921a8952e54b,Sherose Nadeem,PS,23,10339,Shafiq Ahmad Shah,0,0
uuid:6dafd8bc-ce91-4583-b87f-aa241ba66b6d,Sherose Nadeem,PS,23,10340,Shahid Ali Shah,0,0
uuid:5a8545fc-cf7d-4402-9d33-6c9cbbf7319c,Sherose Nadeem,PS,23,10342,Syed Ali Raza Shah,0,0
uuid:fd82893c-551d-488a-be8a-79a57064fcb1,Sherose Nadeem,PS,23,10344,Yar Muhammed Shaikh,-99,0
uuid:51b08fed-ec1c-4ad4-9d67-32b2c42499fe,Sherose Nadeem,PS,24,-9999,Nazir Hussain Shah,0,0
uuid:3e780d3b-9555-439a-8a41-21f30fba52b5,Sherose Nadeem,PS,24,-9999,Zahur Uddin,-99,0
uuid:e849f77f-a9cf-4ed1-8e80-b4598df1b1e9,Sherose Nadeem,PS,24,10346,Atiq Ur Rahman,0,0
uuid:932ec426-ba4d-4860-872e-b3e03534b64b,Sherose Nadeem,PS,24,10349,Hafiz Muhammed Zaman,0,0
uuid:6b255e2c-62e0-488d-a7ae-be0ccc8ed205,Sherose Nadeem,PS,24,10353,Muhammed Ali,-99,0
uuid:38b47fc3-c3db-4444-b2c1-0831662a101a,Sherose Nadeem,PS,24,10354,Muhammed Aslam Shaikh,-99,0
uuid:68cabc59-eeff-4898-a96f-e78b6a144011,Sherose Nadeem,PS,24,10355,Muhammed Javaid Memon,0,0
uuid:24e2a20b-d7bf-423d-acdd-e37b63d98af7,Sherose Nadeem,PS,24,10359,Muhammed Zubair Hafeez,0,0
uuid:24ca27a3-96b8-4606-9640-81f4331dd0ee,Sherose Nadeem,PS,24,10361,Nizamuddin,0,0
uuid:66be6c4f-499c-42c4-a5c3-674990c4db24,Sherose Nadeem,PS,24,10367,Shaista,0,0
uuid:c336c6cf-58ec-4991-b96e-d53153bfb479,Sherose Nadeem,PS,24,10368,Siraj Ahmed Khan,-99,0
uuid:4c28e92d-dba7-47d9-afca-f8d84c19481d,Sherose Nadeem,PS,24,10370,Syed Zeerak Shah,-99,0
uuid:50fb52d6-375c-4b8e-ad8d-ddd6ea5af67e,Sherose Nadeem,PS,24,10372,Yar Muhammed Shaik,-99,0
uuid:d13131b8-8d5f-4fdc-beeb-acaf296bf0b9,Sherose Nadeem,PS,24,10373,Zahid Hussain Shoro,0,0
uuid:b8a6be30-72f2-417f-a642-3468e763abd7,Sherose Nadeem,PS,24,21035,Muneeb Ahmad,-99,0
uuid:993ccc41-1800-4e05-87d7-581bb9982c61,Sherose Nadeem,PS,25,-9999,Gulam Hussain,0,0
uuid:44c91abe-3418-4122-8198-2f517e74aab9,Sherose Nadeem,PS,25,-9999,Kumail Haider Shah,0,0
uuid:215e687b-f0a6-401b-80b2-1f603de04984,Sherose Nadeem,PS,25,-9999,Manzoor Ahmad,0,0
uuid:184a15b6-5a7a-4337-805b-9c47fa3aca71,Sherose Nadeem,PS,25,-9999,Muhammed Jawaid,-99,0
uuid:e2f89dc5-0d14-4c96-a9d7-27097c23f7c3,Sherose Nadeem,PS,25,10374,Abdul Aziz,0,0
uuid:1df2eb25-d8db-4597-a114-48b2608a3215,Sherose Nadeem,PS,25,10375,Abdul Haq Buriro,0,0
uuid:26f403bf-112b-40f6-aaa0-ed1c7cdb1b76,Sherose Nadeem,PS,25,10381,Altaf Ahmad,0,0
uuid:c39b1937-4ece-4c74-951a-21e4643b75ef,Sherose Nadeem,PS,25,10385,Muneeb Ahmad Jatoi,-99,0
uuid:be824be0-acc5-4227-9877-f4b854e6bf03,Sherose Nadeem,PS,25,10386,Muhammed Ayud Farooqi,-99,0
uuid:35914b64-620e-4bed-9b09-3913d2e51e69,Sherose Nadeem,PS,25,10388,Muhammed Muneeb,0,0
uuid:e6219b9a-d548-4ebc-af02-7d8004c526a8,Sherose Nadeem,PS,25,10389,Muhammed Salah Indhar,-99,0
uuid:0e8cb006-c5ce-475f-87a1-19ffca7a42f6,Sherose Nadeem,PS,25,10390,Naseem Shoukat,0,0
uuid:a1076f28-d689-46ba-8b83-b2ade19dc2cd,Sherose Nadeem,PS,25,10391,Syed Nasir Hussain Shah,0,0
uuid:60db28f3-366c-4de7-8c4b-ddec85581b12,Sherose Nadeem,PS,25,10393,Qurban Ali Kalwar,0,0
uuid:02507c7c-3089-4f8b-a9e5-ede6f6eff3df,Sherose Nadeem,PS,25,10396,Shahid Hussain,0,0
uuid:e5913249-8191-4425-ab19-7b60773c9423,Sherose Nadeem,PS,25,10397,Siraj Ahmed Khan,-99,0
uuid:dbc6d758-981d-4436-ba72-8614b6db17f5,Sherose Nadeem,PS,25,10401,Syed Nasim Ahmad,0,0
uuid:3ed78525-a38e-40dc-8e0a-f37781b1575e,Sherose Nadeem,PS,26,-9999,Amran Ahmad,0,0
uuid:1aff645f-0953-47dc-a584-d9e60e02ea28,Mariyam,PS,26,-9999,Muhammed Shah,0,0
uuid:0dfa27c3-2103-4d20-b2f0-24bf27177260,Sherose Nadeem,PS,26,-9999,Muneeb,-99,0
uuid:fd743664-98a5-4f60-9a53-686a32716fc7,Sherose Nadeem,PS,26,-9999,Sharyar Khan,0,0
uuid:f1c5eb84-6494-4259-89a1-bb517a17acb3,Sherose Nadeem,PS,26,10405,Ayaz Hussain,0,0
uuid:dfdace65-3bdd-45cb-a3a8-6d56a5300adf,Sherose Nadeem,PS,26,10407,Fayaz Ali,0,0
uuid:4129f608-ea01-4bab-8ebd-0a88cd80f978,Sherose Nadeem,PS,26,10412,Nafisa Shah,0,0
uuid:c9afb079-070b-4aa1-8390-c2e3457fdd6b,Sherose Nadeem,PS,26,10412,Shahnan,-99,0
uuid:eee9774c-de52-474c-bc04-0bc0b5f23703,Sherose Nadeem,PS,26,10415,Shahnaz Sheikh,0,0
uuid:93d7fc00-ee32-4d6a-9cea-4ee87e915203,Sherose Nadeem,PS,26,10415,Shahnwaz,-99,0
uuid:dde6ff88-6e95-4fff-8be1-e958f0b32e6f,Sherose Nadeem,PS,28,-9999,Naseem Abbass Lashori,0,0
uuid:32c5a494-b948-48f4-a370-d67f9e7cc61d,Sherose Nadeem,PS,28,-9999,Shafiq Ahmad Shah,0,0
uuid:3a7f8670-597e-4610-adb8-a8fdd61c4f23,Sherose Nadeem,PS,28,10429,Allah Bachayo,-99,0
uuid:311c4cb4-0b85-405d-81e7-eeca871057f0,Sherose Nadeem,PS,28,10431,Asad Ali Shar,-99,0
uuid:b5e474dd-4de0-4ec9-a0c6-5169be472ff0,Sherose Nadeem,PS,28,10432,Asif Ali,0,0
uuid:14cb1ca7-aee3-4664-a058-827975d9caf4,Sherose Nadeem,PS,28,10434,Farik Sikander Ali,-99,0
uuid:66b6b8e7-0afb-4479-aa85-1b21de30241f,Sherose Nadeem,PS,28,10436,Ihsan Ali,0,0
uuid:ccfc1966-5171-493e-9fed-cfdced823243,Sherose Nadeem,PS,28,10437,Muneer Ahmad,-99,0
uuid:c5938789-d0bb-49a0-b050-d9b28185d21f,Sherose Nadeem,PS,28,10440,Nazir Abbass,-99,0
uuid:961b0d24-f886-405b-a9ab-f4f892730489,Sherose Nadeem,PS,28,10443,Sajid Banbhan,0,0
uuid:3b33db35-feba-47a9-987b-4ba528c6f25e,Sherose Nadeem,PS,29,-9999,Faqir Bakhat Ali,-99,0
uuid:4e31bb8e-bc98-4013-abdc-c085ed031010,Sherose Nadeem,PS,29,-9999,Imdad Ali,-99,0
uuid:05f370bb-7c9e-473b-b8b2-d856faed6678,Sherose Nadeem,PS,29,-9999,Naeem Abbas Lashori,0,0
uuid:499871e9-6907-42f4-bd10-2b6d4ed0b671,Sherose Nadeem,PS,29,10443,Sajid Ali Banbhan,0,0
uuid:63317014-161a-4923-8c82-bb8af8fe48b2,Sherose Nadeem,PS,29,10446,Ahsan Ali,-99,0
uuid:20dfd6b5-864a-455d-9cef-1b6c11351130,Sherose Nadeem,PS,29,10447,Arslan Khan,-99,0
uuid:b13f08eb-87d1-4cbb-ab19-57943cd8f493,Sherose Nadeem,PS,29,10448,Banda Ali,-99,0
uuid:967dddb5-3d60-4aa3-8c14-2fed9f7e7a77,Sherose Nadeem,PS,29,10450,Kishwar Sultan,-99,0
uuid:78243535-0d4f-4dfc-b370-337789ee51df,Sherose Nadeem,PS,29,10455,Zainulabideen,0,0
uuid:79ca799f-e728-4bc8-9133-7b33c6c17c85,Qandeel Arzu,PS,30,-9999,Altaf Ali Bhagat,0,0
uuid:2cc721fe-23c4-41b8-90a1-0b5fde242fd8,Qandeel Arzu,PS,30,-9999,Asadullah Shah,-99,0
uuid:904f23db-0205-46fe-8827-a94df3d4ed7a,Qandeel Arzu,PS,30,-9999,Muhammad Azam,-99,0
uuid:70c861ac-cb3b-409c-b485-81e15a651e10,Qandeel Arzu,PS,30,-9999,Syed Ali Gul,0,0
uuid:9a7982da-a703-49f6-98be-4478c0365b38,Qandeel Arzu,PS,30,10469,Ahmad Ali Shah,0,0
uuid:74c0d3e0-9585-4bc5-94a2-655a28ff2328,Qandeel Arzu,PS,30,10470,Azra Khokhar,-99,0
uuid:80469606-2b9b-4e35-af8b-a534acd9d9c8,Qandeel Arzu,PS,30,10480,Shahnawaz,0,0
uuid:44feceb8-ecf3-4bbc-ba92-0ca87a5e3a52,Qandeel Arzu,PS,30,10480,Shahnawaz,-99,0
uuid:3a6f3d4d-21b9-49c5-b560-7d86873bcfa1,Qandeel Arzu,PS,30,10481,Syed Asad Iqbal Zaidi,-99,0
uuid:af4c4ea8-362a-4d77-a59d-c26a4b6833c3,Qandeel Arzu,PS,30,10483,Syed Niaz Hussain Shah,0,0
uuid:b8914303-4f0c-4bf0-834e-c8ad62730378,Qandeel Arzu,PS,30,10484,Syed Samar Abbas Shah,0,0
uuid:c7e958cb-5ff3-4f04-9d2f-72cf5f4a0937,Qandeel Arzu,PS,30,10485,Zakir Hussain Solangi,-99,0
uuid:cb98e242-97c6-4a84-abb4-11ac14975e46,Qandeel Arzu,PS,31,-9999,Asadullah Almani,0,0
uuid:45c170b3-c4e5-4234-aa63-c69dfec1d064,Qandeel Arzu,PS,31,-9999,Karam Uddin,-99,0
uuid:9d74b8a4-66dc-4416-82e8-ae8cb2209bc8,Qandeel Arzu,PS,31,10486,Amanullah,-99,0
uuid:ec63ca74-8e90-46ed-871c-e9d445402320,Qandeel Arzu,PS,31,10488,Ghulam Qasim,-99,0
uuid:42ddc19c-b5d8-46cb-bd0b-2719fa9514ba,Qandeel Arzu,PS,31,10491,Lal Bux Sial,0,0
uuid:1a1d5103-d14f-4a09-b06d-5bee04aee9bc,Qandeel Arzu,PS,31,10494,Naimatullah Sheikh,0,0
uuid:054b6f8f-db84-4154-8212-e387b61f88f6,Qandeel Arzu,PS,31,10495,Qaim Ali,0,0
uuid:8934af46-5d93-4531-96ce-3f50b535f2ae,Qandeel Arzu,PS,31,10496,Shah Hassan,0,0
uuid:850491d5-659b-484a-8999-e23a91c3931e,Qandeel Arzu,PS,32,-9999,Ali Qazi,0,0
uuid:cb90901a-d66f-4be3-94f0-fcd23eded06c,Qandeel Arzu,PS,32,10497,Abdul Qayum,0,0
uuid:645725bc-f0f3-4917-98f2-b73f405d17ac,Qandeel Arzu,PS,32,10500,Inyatullah Shaikh,0,0
uuid:0867f4df-d28d-428e-bfc0-381d08be1cac,Qandeel Arzu,PS,32,10502,Mureed Hassan Wassan,0,0
uuid:a33975a3-c4d4-4e3e-b6f6-dbb46bfc4c7f,Qandeel Arzu,PS,32,10504,Sanaullah Jamali,-99,0
uuid:77c4ca56-62f1-45b8-a76d-9091c221d7af,Qandeel Arzu,PS,32,10505,Shafqat Ali,0,0
uuid:49b05161-f094-43f3-9e30-56510a714599,Qandeel Arzu,PS,32,10506,Shokat Ali Bhand,0,0
uuid:d14bcb4f-3b02-43ee-83e3-2f791c4d2201,Qandeel Arzu,PS,32,10508,Syed Fahad Shah,0,0
uuid:82c8b794-4688-421c-b5ba-0d7a889779bc,Qandeel Arzu,PS,32,10509,Ghaus Muhammad Shah,-99,0
uuid:5d752659-0fba-4049-aa57-de1bf6fa509b,Qandeel Arzu,PS,33,-9999,Allah Dino Shah,-99,0
uuid:ee8f17e7-dee5-4e15-8d64-c3b891a0c470,Qandeel Arzu,PS,33,-9999,Sardar Muhammad Usman,-99,0
uuid:a305a781-6e6e-4ab1-b031-bdfc6ad89772,Qandeel Arzu,PS,33,-9999,Zohaib Ali,-99,0
uuid:56680b5a-20b6-4abe-abad-c014b0120021,Qandeel Arzu,PS,33,10511,Abdul Ghaffar,-99,0
uuid:a85d4570-bb88-4bbc-88fa-0dd738cfe06c,Qandeel Arzu,PS,33,10513,Akbar Ali Qazi,-99,0
uuid:11c8ca83-2a89-4bdb-81fa-32ce12868a9c,Qandeel Arzu,PS,33,10514,Altaf Hussain Sahito,0,0
uuid:0ff48792-254f-4623-a254-e97011cdbb9f,Qandeel Arzu,PS,33,10515,Asghar Ali Shah,-99,0
uuid:ec9094c7-a155-4a47-8a7b-dc080313dafc,Qandeel Arzu,PS,33,10516,Bashir Ahmad Channa,0,0
uuid:029b75fc-3088-4938-b802-1c32e2cb413c,Qandeel Arzu,PS,33,10517,Deedar Ali,0,0
uuid:8ee550bb-1a8f-48cd-b3d9-7181551a7d66,Qandeel Arzu,PS,33,10518,Ghulam Jan,-99,0
uuid:e0e7bbab-256f-4364-b45b-94dfdca124af,Qandeel Arzu,PS,33,10519,Ghulam Mujtaba,-99,0
uuid:26f31bca-5dfb-4628-af04-d94217aa8325,Qandeel Arzu,PS,33,10521,Imtiaz Hussain,0,0
uuid:16ecb62b-43fb-4938-b1b4-af92e49d4f16,Qandeel Arzu,PS,33,10525,Muharram Ali,-99,0
uuid:695063f2-0288-4867-8c32-bfaf730833cb,Qandeel Arzu,PS,33,10526,Qadir Bux,0,0
uuid:82a1b369-9e26-4cc0-b047-55005cd2e2e6,Qandeel Arzu,PS,33,10527,Raheem Bux,0,0
uuid:03c16d4b-1f01-484c-8857-0c31a475e00d,Qandeel Arzu,PS,33,10529,Syed Abid Ali Shah,0,0
uuid:7dac06b4-3a12-45ce-a3d9-574ca820e814,Qandeel Arzu,PS,33,10531,Syed Asbab Ali,0,0
uuid:e397f94f-b838-4bd4-9b79-62644d9dc3b0,Qandeel Arzu,PS,33,10532,Syed Kleem Ullah,0,0
uuid:0679f273-47ed-4e9f-8f39-5a0ab9442077,Qandeel Arzu,PS,33,10535,Syed Zohaib,-99,0
uuid:f621b08e-a7ee-4ee0-81fa-119358f488af,Qandeel Arzu,PS,34,-9999,Hamza Khan Mughl,-99,0
uuid:9e3f22c2-1f55-4b7e-868c-ac8b3bb8f70f,Qandeel Arzu,PS,34,-9999,Qamar Ul Zaman,-99,0
uuid:b2fa2a57-478e-4b3e-b043-91ba0ca7553e,Qandeel Arzu,PS,34,-9999,Rafique Ahmad Bhanbhro,-99,0
uuid:192260f1-8c8e-4d83-9550-1d2337e21939,Qandeel Arzu,PS,34,-9999,Rana Mursaleen,-99,0
uuid:12e28804-fc0b-4bb0-8768-33eb5d6dff34,Qandeel Arzu,PS,34,-9999,Sardar Muhammad Usman,-99,0
uuid:8ad8fcec-5fd4-4454-9d05-3d1554daa210,Qandeel Arzu,PS,34,10536,Abdul Ghaffar,0,0
uuid:0f9d41f2-9c05-4b7e-ab55-0e38061324fd,Qandeel Arzu,PS,34,10538,Allahando Shah,-99,0
uuid:7a4ed685-ef9a-4f84-8065-8ee82009d95d,Qandeel Arzu,PS,34,10541,Ghazala Hussain Panwar,0,0
uuid:4da2bb23-775f-4411-a31a-a74d4223d399,Qandeel Arzu,PS,34,10542,Ghaus Bux,-99,0
uuid:4a8d4aca-bf28-4f9d-a06e-80310f62d18e,Qandeel Arzu,PS,34,10545,Khalid Naeem,0,0
uuid:4323d46d-2061-40a4-9db6-cd27bfdfbe41,Qandeel Arzu,PS,34,10547,Sabir Hussain,0,0
uuid:325f6a57-0acf-4874-a0cb-dec4f4725336,Qandeel Arzu,PS,34,10548,Sajjad Hussain,-99,0
uuid:a92a4c04-314e-4f2b-8a59-9506e70de508,Qandeel Arzu,PS,34,10552,Syed Murad Ali Shah,-99,0
uuid:288577b2-cdd0-4b01-874d-c6dd16fb38b7,Qandeel Arzu,PS,34,10553,Syed Zaheer Hussain,-99,0
uuid:5918951f-e993-4473-8dba-64a37bf12079,Qandeel Arzu,PS,35,10568,Muhammad Afzal,-99,0
uuid:5a8d802d-0fdc-45c4-b378-f8db16799d5e,Qandeel Arzu,PS,36,-9999,Basheer Ahmad,-99,0
uuid:5faf0c6d-8fde-4afe-a260-35293d2bdf55,Qandeel Arzu,PS,36,-9999,Muhammad Shafique,0,0
uuid:f8a892ea-1609-4035-96cf-181c42e9c350,Qandeel Arzu,PS,36,-9999,Subhan Ali,-99,0
uuid:4768814e-02de-43ae-a14f-663fe5225380,Qandeel Arzu,PS,36,-9999,Zulfiqar Korejo,-99,0
uuid:fdb384d9-ebe4-4232-a5b0-71161f6d5f15,Qandeel Arzu,PS,36,10581,Aarif Mustafa Jatoi,-99,0
uuid:16749d2a-4e95-459e-9d24-7b19de65b714,Qandeel Arzu,PS,36,10584,Adnan Arain,-99,0
uuid:b8db1f72-6992-46d2-8125-61182c449365,Qandeel Arzu,PS,36,10585,Farooq Ahmad,0,0
uuid:efa59239-5cc5-4ebc-9767-c50d04e3e5d3,Qandeel Arzu,PS,36,10588,Imdad Ali,-99,0
uuid:5933e519-19a3-48f0-8168-411bdce1c299,Qandeel Arzu,PS,36,10589,Khan Bahadur,-99,0
uuid:269b5cc1-f20f-4285-a922-c8bd4745ff2d,Qandeel Arzu,PS,36,10590,Kouro,-99,0
uuid:4fb9599e-b926-4592-bb21-62641f763e9a,Qandeel Arzu,PS,36,10591,Muhammad Yameen Chandio,0,0
uuid:d208a995-8774-4f0b-8478-5249ad4c77e7,Qandeel Arzu,PS,36,10595,Zia Ul Hasan,-99,0
uuid:8bae5e4d-67cb-4423-ae65-4b94f98b4112,Sherose Nadeem,PS,37,-9999,Imran Ayoub,-99,0
uuid:dc20a727-58b7-4d6f-811e-4e7fc968aaa5,Sherose Nadeem,PS,37,-9999,Khair Din,-99,0
uuid:d1fe0318-b96d-4b87-8c4b-39ae5aa3d5f6,Sherose Nadeem,PS,37,-9999,Mujahid Ali,0,0
uuid:6bdee350-7c17-4acf-af15-3a72be60cda9,Sherose Nadeem,PS,37,-9999,Syed Bag Ali,0,0
uuid:428f70c5-ab09-4fd7-81fc-b7a923b6696c,Qandeel Arzu,PS,37,10596,Abdul Hafeez,0,0
uuid:1668a565-a971-487d-b6e6-ac17938728bb,Sherose Nadeem,PS,37,10598,Aijaz Ali,-99,0
uuid:9d628c76-f813-47b5-bd8c-33cd48162abb,Sherose Nadeem,PS,37,10599,Ali Akbar Jamali,0,0
uuid:93115fd1-8393-44ab-af5c-8bd26d9bdc97,Sherose Nadeem,PS,37,10600,Ali Akbar Umarani,-99,0
uuid:3468f8e6-e429-42a0-9ee8-68227e3fed10,Sherose Nadeem,PS,37,10601,Ameer Ali Brohi,-99,0
uuid:aea2c693-1cfb-410c-ae50-88fe72faa856,Sherose Nadeem,PS,37,10602,Ameer Ali,-99,0
uuid:dc2c8589-b1ec-4b71-91e9-9ec60689cd40,Sherose Nadeem,PS,37,10608,Muhammed Raheem,-99,0
uuid:8accb03d-b292-43e2-bc05-8ff954b2b463,Sherose Nadeem,PS,37,10610,Saleem Raza,-99,0
uuid:aba06a33-dcbd-43bf-983e-6d526a4ffab4,Muhammad Khalid,PS,38,-9999,Saif U Zaman,-99,0
uuid:e31dc9f7-9dc0-4ae0-8918-3e823cfb69fc,Muhammad Khalid,PS,38,-9999,Syed Kazim Shah,-99,0
uuid:06dd31c7-b0eb-4f73-b9b1-e913d594c74f,Muhammad Khalid,PS,38,10622,Abdulstar Arain,-99,0
uuid:b3697555-458b-4389-8710-e5ebadb8b358,Muhammad Khalid,PS,38,10625,Najaf Raza,-99,0
uuid:dffdb0d5-c9ad-435b-842d-d8cea976c962,Muhammad Khalid,PS,38,10629,Saeed Khan Jamali,-99,0
uuid:48449d76-f1e1-488f-b825-fcfc0088ebba,Muhammad Khalid,PS,38,10638,Zakr Husain,-99,0
uuid:65a4147f-b489-4f20-8cb2-401df49ba51a,Muhammad Khalid,PS,39,-9999,Karim Bux,-99,0
uuid:df88f6e7-ea79-422f-9d4b-39b56a8ad768,Muhammad Khalid,PS,39,-9999,Kazim Shah,-99,0
uuid:5f25028c-14b3-44ad-be09-b64b90c738dc,Muhammad Khalid,PS,39,10647,Ghulam Rasool,-99,0
